data,temp_max,temp_min,temp_media,umid_max,umid_min,umid_mediana,rad_min,rad_max,rad_mediana,vento_raj_max,vento_vel_media,precipitacao_total,temp_inst_faltantes_pct,umidade_faltantes_pct,radiacao_faltantes_pct,vento_vel_faltantes_pct,precipitacao_faltantes_pct,valor_loja_02
2024-03-29,31.7,20.5,26.72,100.0,53.0,63.0,167.5,2781.7,1838.4,,,0.0,54.17%,54.17%,54.17%,100.0%,54.17%,3235.81
2024-03-30,31.9,19.9,26.95,93.0,44.0,63.0,21.8,2948.9,1819.45,,,0.0,45.83%,45.83%,50.0%,100.0%,45.83%,2212.09
2024-03-31,32.7,21.5,27.83,96.0,46.0,65.5,10.6,2893.3,1564.0,,,0.0,50.0%,50.0%,50.0%,100.0%,50.0%,3115.01
2024-04-01,29.1,21.6,26.14,99.0,64.0,75.0,15.5,2448.1,1689.2,,,0.0,54.17%,54.17%,54.17%,100.0%,54.17%,1523.22
2024-04-02,23.4,19.1,21.52,93.0,73.0,82.0,419.9,901.9,758.2,,,0.0,62.5%,62.5%,62.5%,100.0%,62.5%,696.78
2024-04-03,31.2,17.8,26.98,100.0,61.0,71.0,17.9,2828.3,1952.3,,,0.0,50.0%,50.0%,54.17%,100.0%,50.0%,2451.14
2024-04-04,28.1,22.9,25.51,93.0,71.0,81.0,222.7,1268.4,666.3,,,0.0,62.5%,62.5%,62.5%,100.0%,62.5%,1376.26
2024-04-05,25.7,20.4,23.0,99.0,70.0,88.0,19.9,1518.9,592.5,8.0,2.27,0.0,58.33%,58.33%,62.5%,75.0%,58.33%,1874.4
2024-04-06,25.5,15.3,20.02,100.0,46.0,83.5,5.0,2763.2,1630.3,11.1,3.08,0.2,0.0%,0.0%,45.83%,0.0%,0.0%,3145.41
2024-04-07,21.2,16.4,18.75,100.0,71.0,99.0,0.4,607.4,296.75,11.0,2.32,78.4,0.0%,4.17%,41.67%,0.0%,0.0%,2337.1
2024-04-08,23.7,19.1,20.68,100.0,84.0,100.0,1.8,1110.9,516.9,3.9,1.12,1.4,0.0%,0.0%,45.83%,0.0%,0.0%,753.05
2024-04-09,29.8,18.1,22.73,100.0,60.0,100.0,3.4,2960.4,1282.1,7.2,1.1,0.2,0.0%,0.0%,45.83%,0.0%,0.0%,1571.86
2024-04-10,26.8,20.5,22.52,100.0,68.0,93.5,1.2,1647.0,666.2,8.2,1.75,0.8,0.0%,0.0%,50.0%,0.0%,0.0%,1208.78
2024-04-11,21.7,17.3,19.46,100.0,75.0,87.0,0.5,963.2,237.8,10.8,3.18,0.6,0.0%,0.0%,45.83%,0.0%,0.0%,748.96
2024-04-12,20.3,16.7,18.24,100.0,85.0,97.0,2.5,673.2,302.9,12.1,3.5,13.4,0.0%,0.0%,50.0%,0.0%,0.0%,650.46
2024-04-13,21.7,19.2,20.02,100.0,87.0,97.5,2.3,773.8,45.3,10.1,3.24,32.4,0.0%,0.0%,50.0%,0.0%,0.0%,1135.7
2024-04-14,25.2,20.3,22.26,100.0,81.0,95.5,0.0,2195.3,343.9,7.8,2.24,3.0,0.0%,0.0%,37.5%,0.0%,0.0%,3476.09
2024-04-15,26.9,21.7,23.8,100.0,73.0,98.5,17.0,770.3,543.6,6.1,1.42,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,1526.84
2024-04-16,25.2,19.2,22.08,100.0,77.0,98.5,0.9,1333.1,250.3,11.0,1.82,83.2,0.0%,0.0%,45.83%,0.0%,0.0%,1528.37
2024-04-17,24.6,14.5,19.3,92.0,40.0,78.0,1.6,2771.2,1759.6,8.7,1.75,0.0,0.0%,0.0%,50.0%,0.0%,0.0%,1468.57
2024-04-18,26.1,11.6,18.1,100.0,43.0,82.0,0.2,2665.2,1709.75,6.6,1.0,0.0,0.0%,0.0%,50.0%,0.0%,0.0%,1575.22
2024-04-19,28.2,12.0,18.82,100.0,41.0,91.5,0.4,2673.9,1688.65,4.1,0.84,0.0,0.0%,0.0%,50.0%,0.0%,0.0%,2083.15
2024-04-20,28.6,11.9,19.45,100.0,46.0,90.0,184.7,2690.2,1711.4,5.6,1.13,0.2,0.0%,0.0%,54.17%,0.0%,0.0%,2897.05
2024-04-21,29.8,13.4,20.97,100.0,47.0,89.5,183.9,2601.6,1661.9,5.2,1.03,0.2,0.0%,0.0%,54.17%,0.0%,0.0%,4415.01
2024-04-22,25.2,17.6,20.4,100.0,65.0,92.5,0.7,923.0,364.8,8.7,1.22,0.0,0.0%,0.0%,50.0%,0.0%,0.0%,1209.88
2024-04-23,28.0,18.7,22.24,100.0,68.0,91.5,118.5,1927.5,1037.9,3.8,1.08,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,1952.42
2024-04-24,23.7,18.8,21.24,100.0,56.0,92.5,0.2,2175.0,694.9,6.5,1.39,3.4,0.0%,0.0%,45.83%,0.0%,0.0%,1322.4
2024-04-25,25.0,15.4,19.38,91.0,53.0,69.0,138.4,2573.7,1529.2,8.5,2.48,0.2,0.0%,0.0%,54.17%,0.0%,0.0%,979.15
2024-04-26,32.7,18.5,23.59,100.0,52.0,86.0,106.7,1967.4,986.1,7.2,1.53,7.6,0.0%,0.0%,54.17%,0.0%,0.0%,1964.54
2024-04-27,28.2,18.4,25.32,100.0,66.0,76.5,0.4,1654.5,187.7,16.0,2.73,26.4,0.0%,0.0%,45.83%,0.0%,0.0%,2459.4
2024-04-28,20.7,13.9,17.03,100.0,73.0,83.0,0.3,1773.5,590.3,11.0,2.35,2.4,0.0%,12.5%,37.5%,0.0%,0.0%,2141.6
2024-04-29,20.6,17.2,18.58,100.0,83.0,97.5,0.0,197.5,50.45,13.4,2.31,59.4,0.0%,0.0%,41.67%,0.0%,0.0%,565.64
2024-04-30,21.8,19.0,20.49,100.0,92.0,100.0,0.0,189.2,2.1,16.7,2.57,207.0,0.0%,0.0%,8.33%,0.0%,0.0%,647.81
2024-05-01,21.4,19.1,20.15,100.0,87.0,100.0,0.0,236.8,28.3,13.0,2.42,146.0,0.0%,0.0%,25.0%,0.0%,0.0%,2078.51
2024-05-02,20.7,16.5,18.72,100.0,91.0,100.0,0.0,306.2,35.8,10.1,2.43,38.0,0.0%,0.0%,29.17%,0.0%,0.0%,782.23
2024-05-03,16.8,14.0,15.45,100.0,92.0,100.0,26.0,541.3,319.0,9.6,3.04,4.0,0.0%,12.5%,54.17%,0.0%,0.0%,667.69
2024-05-04,19.0,15.2,16.82,100.0,99.0,100.0,5.9,632.3,308.5,7.3,2.04,9.8,0.0%,0.0%,54.17%,0.0%,0.0%,797.37
2024-05-05,28.2,19.0,22.68,100.0,73.0,95.5,0.1,2115.6,716.7,5.6,1.28,1.4,0.0%,0.0%,33.33%,0.0%,0.0%,3770.22
2024-05-06,32.9,21.5,27.66,100.0,37.0,48.5,90.0,2347.5,1040.1,20.7,4.0,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,1755.46
2024-05-07,32.6,27.7,29.88,54.0,42.0,47.5,93.6,2231.7,1309.9,16.8,5.54,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,2203.46
2024-05-08,30.5,19.8,26.99,93.0,43.0,51.0,41.1,790.9,328.4,22.5,4.99,1.8,0.0%,0.0%,54.17%,0.0%,0.0%,1176.46
2024-05-09,19.9,12.1,15.67,95.0,56.0,81.5,103.1,2491.9,1426.2,6.3,1.53,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,1044.12
2024-05-10,15.1,12.0,13.87,100.0,84.0,97.0,6.6,280.9,146.3,8.0,2.08,34.8,0.0%,0.0%,54.17%,0.0%,0.0%,797.89
2024-05-11,17.5,15.1,16.33,100.0,98.0,100.0,0.3,311.8,117.2,5.1,1.31,32.4,0.0%,12.5%,50.0%,0.0%,0.0%,1049.53
2024-05-12,17.8,16.7,17.37,100.0,99.0,100.0,0.0,527.8,165.95,7.5,1.87,57.8,0.0%,0.0%,50.0%,0.0%,0.0%,1376.45
2024-05-13,17.7,13.5,15.29,100.0,81.0,100.0,23.8,1142.4,467.8,7.8,2.21,5.2,0.0%,8.33%,54.17%,0.0%,0.0%,184.5
2024-05-14,15.2,6.3,10.95,100.0,46.0,83.0,99.8,2295.8,1424.2,7.5,1.55,0.2,0.0%,0.0%,54.17%,0.0%,0.0%,580.19
2024-05-15,15.0,4.4,9.42,100.0,47.0,93.0,74.6,2392.9,1415.5,4.9,0.86,0.0,0.0%,4.17%,54.17%,0.0%,0.0%,450.5
2024-05-16,12.3,6.7,10.17,100.0,91.0,98.0,0.7,514.3,213.6,3.7,0.93,3.6,0.0%,0.0%,45.83%,0.0%,0.0%,622.1
2024-05-17,16.7,9.8,12.58,100.0,48.0,97.5,45.0,2229.3,1275.4,4.6,0.89,0.2,0.0%,0.0%,54.17%,0.0%,0.0%,1460.88
2024-05-18,16.7,7.6,11.4,100.0,59.0,98.0,28.8,2302.2,834.0,7.2,1.58,0.0,0.0%,8.33%,54.17%,0.0%,0.0%,726.89
2024-05-19,14.4,8.4,11.6,100.0,72.0,92.0,28.1,743.7,413.4,5.3,1.3,0.2,0.0%,0.0%,54.17%,0.0%,0.0%,930.72
2024-05-20,18.8,11.0,13.85,100.0,58.0,95.0,42.5,2198.1,1261.6,6.3,1.25,0.6,0.0%,0.0%,54.17%,0.0%,0.0%,820.15
2024-05-21,19.9,10.6,13.88,100.0,70.0,96.0,0.0,1535.5,387.2,6.3,1.58,0.6,0.0%,0.0%,45.83%,0.0%,0.0%,999.11
2024-05-22,30.3,15.0,21.12,100.0,50.0,85.0,2.2,1629.4,746.6,10.1,1.64,0.0,0.0%,4.17%,50.0%,0.0%,0.0%,1441.41
2024-05-23,27.9,16.5,18.06,100.0,56.0,100.0,0.1,192.6,29.95,13.2,2.29,83.2,0.0%,0.0%,50.0%,0.0%,0.0%,671.61
2024-05-24,17.2,9.2,14.07,100.0,83.0,100.0,0.1,819.9,187.65,8.7,1.59,22.6,0.0%,0.0%,50.0%,0.0%,0.0%,820.2
2024-05-25,10.5,6.8,8.88,98.0,70.0,88.0,24.6,916.8,481.2,6.4,1.48,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,511.76
2024-05-26,13.4,7.7,10.32,100.0,63.0,83.5,39.8,2181.6,757.8,10.7,2.36,0.2,0.0%,0.0%,54.17%,0.0%,0.0%,1096.45
2024-05-27,14.0,11.1,12.26,100.0,81.0,97.0,13.1,417.7,264.2,9.7,2.02,2.8,0.0%,0.0%,54.17%,0.0%,0.0%,404.56
2024-05-28,16.0,7.9,11.12,99.0,78.0,89.0,6.8,675.5,361.0,11.5,2.42,0.6,0.0%,0.0%,54.17%,0.0%,0.0%,433.57
2024-05-29,19.2,9.5,12.96,100.0,56.0,100.0,31.2,2088.9,1198.3,4.2,1.0,0.2,0.0%,0.0%,54.17%,0.0%,0.0%,734.25
2024-05-30,17.8,6.7,10.66,100.0,63.0,100.0,37.5,2250.2,1046.9,4.6,1.07,0.4,0.0%,0.0%,54.17%,0.0%,0.0%,1176.7
2024-05-31,12.5,7.7,10.13,100.0,91.0,100.0,0.0,966.2,207.9,6.2,1.61,0.2,0.0%,0.0%,33.33%,0.0%,0.0%,509.24
2024-06-01,24.7,8.9,14.79,100.0,48.0,100.0,39.3,2118.1,1090.3,6.5,1.72,0.2,0.0%,0.0%,54.17%,0.0%,0.0%,1301.0
2024-06-02,28.8,15.8,21.39,90.0,45.0,62.5,57.2,2090.7,1150.1,9.3,2.03,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,3779.64
2024-06-03,24.6,8.4,14.07,99.0,53.0,81.0,1.4,2036.6,1179.7,9.7,2.4,13.6,0.0%,0.0%,54.17%,0.0%,0.0%,648.34
2024-06-04,14.9,7.0,10.44,98.0,61.0,91.5,57.1,1733.6,926.0,9.6,1.93,0.2,0.0%,0.0%,54.17%,0.0%,0.0%,661.79
2024-06-05,20.2,8.7,13.64,99.0,75.0,95.5,14.0,1878.9,865.4,5.2,1.38,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,1068.83
2024-06-06,28.0,13.6,17.83,100.0,62.0,100.0,24.7,1890.0,1035.5,4.1,0.75,0.0,0.0%,4.17%,54.17%,0.0%,0.0%,1428.08
2024-06-07,27.4,13.4,19.22,100.0,57.0,96.5,51.8,2016.5,1097.0,3.3,0.77,0.2,0.0%,0.0%,54.17%,0.0%,0.0%,2081.87
2024-06-08,27.4,14.1,19.87,100.0,52.0,94.5,52.0,1872.1,987.2,5.8,1.49,0.2,0.0%,0.0%,54.17%,0.0%,0.0%,2819.41
2024-06-09,30.4,17.0,24.23,97.0,43.0,56.5,46.8,1948.0,1117.2,14.0,3.23,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,6222.78
2024-06-10,27.8,18.0,22.81,94.0,54.0,74.5,23.0,1897.6,787.1,7.3,1.25,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,1786.86
2024-06-11,20.8,16.4,18.36,100.0,82.0,94.0,0.0,1451.9,315.35,7.7,2.44,0.0,0.0%,0.0%,50.0%,0.0%,0.0%,839.9
2024-06-12,30.6,17.4,22.3,100.0,40.0,100.0,0.2,1948.0,1059.65,10.6,2.24,0.0,0.0%,0.0%,50.0%,0.0%,0.0%,2457.42
2024-06-13,30.4,17.6,25.38,78.0,37.0,48.0,26.2,1692.3,1024.8,10.3,2.81,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,1959.1
2024-06-14,31.0,24.2,27.56,54.0,34.0,41.5,42.9,1595.8,469.4,20.1,6.15,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,2056.71
2024-06-15,28.8,18.4,23.95,99.0,41.0,72.5,0.5,1713.5,136.7,15.8,3.96,9.2,0.0%,0.0%,45.83%,0.0%,0.0%,2223.57
2024-06-16,18.5,16.4,17.28,99.0,94.0,98.5,0.1,160.2,10.55,10.9,3.18,54.6,0.0%,0.0%,25.0%,0.0%,0.0%,1731.16
2024-06-17,17.4,15.0,16.72,100.0,93.0,99.0,0.2,636.2,100.1,7.5,2.0,1.6,0.0%,0.0%,33.33%,0.0%,0.0%,646.81
2024-06-18,22.7,15.6,18.58,100.0,71.0,93.0,0.0,1364.3,363.5,5.6,1.54,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1252.11
2024-06-19,22.9,17.8,19.53,100.0,78.0,97.0,0.0,1658.7,222.85,9.4,2.24,78.8,0.0%,0.0%,41.67%,0.0%,0.0%,789.98
2024-06-20,20.6,17.6,18.55,100.0,84.0,95.0,0.0,1149.0,114.2,8.5,2.2,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,679.62
2024-06-21,22.2,16.7,18.35,100.0,68.0,95.5,1.4,682.0,80.2,10.6,2.98,56.8,0.0%,0.0%,54.17%,0.0%,0.0%,952.32
2024-06-22,28.7,21.7,25.32,73.0,43.0,49.5,30.6,1843.7,954.7,16.5,5.08,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,2261.64
2024-06-23,27.6,19.4,24.5,93.0,46.0,67.0,2.8,1568.4,517.05,16.4,3.54,6.4,0.0%,0.0%,50.0%,0.0%,0.0%,3540.75
2024-06-24,19.4,11.8,14.4,97.0,59.0,78.0,0.3,1291.8,359.1,10.0,2.95,0.0,0.0%,4.17%,50.0%,0.0%,0.0%,954.94
2024-06-25,13.6,6.9,10.41,92.0,60.0,78.5,25.8,1835.7,803.5,13.2,2.79,0.2,0.0%,0.0%,54.17%,0.0%,0.0%,516.98
2024-06-26,12.3,9.4,10.35,99.0,70.0,94.5,5.6,901.3,473.7,8.3,1.65,9.0,0.0%,0.0%,54.17%,0.0%,0.0%,422.5
2024-06-27,18.4,4.4,10.53,100.0,40.0,89.5,36.8,2137.3,1312.6,6.6,1.24,0.2,0.0%,0.0%,54.17%,0.0%,0.0%,501.27
2024-06-28,18.6,8.0,13.11,97.0,59.0,75.5,41.8,1831.5,1139.6,6.8,1.24,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,826.34
2024-06-29,12.2,3.7,7.95,91.0,41.0,76.5,27.6,2212.5,1371.6,3.9,0.82,0.0,0.0%,0.0%,54.17%,50.0%,0.0%,917.86
2024-06-30,12.8,-0.2,5.61,99.0,35.0,80.0,31.3,2203.1,1360.9,,,0.0,0.0%,0.0%,54.17%,100.0%,0.0%,1280.5
2024-07-01,17.9,0.1,7.03,100.0,30.0,93.5,45.8,2173.6,1354.4,,,0.2,0.0%,0.0%,54.17%,100.0%,0.0%,722.16
2024-07-02,22.8,2.9,10.62,100.0,44.0,92.0,37.2,2144.7,1287.4,3.5,1.08,0.0,0.0%,0.0%,54.17%,66.67%,0.0%,814.54
2024-07-03,19.9,12.4,15.76,96.0,47.0,88.0,0.0,1312.6,263.5,4.4,0.96,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,757.07
2024-07-04,16.1,11.7,13.01,90.0,63.0,80.0,1.4,830.3,147.1,8.5,2.04,0.0,0.0%,4.17%,54.17%,0.0%,0.0%,893.92
2024-07-05,11.8,8.8,10.7,96.0,81.0,93.0,2.6,328.9,128.9,5.1,1.55,1.2,0.0%,0.0%,54.17%,0.0%,0.0%,852.24
2024-07-06,11.4,0.7,6.58,100.0,48.0,89.5,19.1,2204.2,1326.1,8.0,1.65,0.2,0.0%,0.0%,54.17%,0.0%,0.0%,522.0
2024-07-07,11.5,5.4,8.05,94.0,67.0,83.5,3.7,1190.1,357.7,7.1,2.14,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,1014.5
2024-07-08,11.8,2.9,6.92,99.0,58.0,88.0,34.8,1286.5,783.5,5.4,1.24,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,412.11
2024-07-09,10.0,-0.6,4.72,99.0,57.0,77.0,25.6,2079.7,967.3,8.2,1.5,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,507.65
2024-07-10,10.2,6.0,7.38,99.0,72.0,96.0,8.4,1007.4,597.1,5.6,1.25,5.2,0.0%,0.0%,54.17%,0.0%,0.0%,350.0
2024-07-11,9.7,7.4,8.29,98.0,83.0,95.5,5.5,752.1,189.3,3.6,0.86,0.6,0.0%,0.0%,54.17%,0.0%,0.0%,402.73
2024-07-12,12.5,5.8,9.06,99.0,56.0,90.5,36.7,1967.8,1138.5,7.3,1.66,1.0,0.0%,0.0%,54.17%,0.0%,0.0%,588.3
2024-07-13,11.3,5.7,8.95,99.0,71.0,88.0,12.5,1274.0,229.5,8.1,1.68,1.2,0.0%,0.0%,54.17%,0.0%,0.0%,726.0
2024-07-14,13.9,9.8,11.72,100.0,83.0,98.0,0.0,685.7,311.4,10.1,2.72,13.0,0.0%,4.17%,50.0%,0.0%,0.0%,950.15
2024-07-15,17.6,11.4,13.56,94.0,62.0,85.5,16.6,2028.9,909.1,12.0,2.58,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,1045.57
2024-07-16,19.5,12.3,14.78,97.0,70.0,88.0,13.3,2180.7,1244.7,8.1,2.22,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,1033.3
2024-07-17,17.7,11.4,13.6,100.0,77.0,100.0,0.1,754.6,302.85,4.9,0.9,0.2,0.0%,8.33%,41.67%,0.0%,0.0%,683.0
2024-07-18,17.7,5.6,11.38,100.0,77.0,100.0,34.1,2221.4,984.3,6.3,1.54,0.2,0.0%,4.17%,54.17%,0.0%,0.0%,1402.65
2024-07-19,24.5,10.8,15.61,100.0,64.0,99.5,0.2,2153.8,265.1,4.6,1.42,0.2,0.0%,0.0%,29.17%,0.0%,0.0%,1926.18
2024-07-20,17.9,12.7,14.56,99.0,86.0,94.0,0.0,757.8,167.15,7.8,2.47,0.0,0.0%,0.0%,33.33%,0.0%,0.0%,1073.32
2024-07-21,22.1,12.6,15.71,100.0,69.0,96.0,0.0,2113.7,348.8,6.4,1.47,0.0,0.0%,0.0%,33.33%,0.0%,0.0%,3607.83
2024-07-22,26.3,10.7,16.64,100.0,60.0,100.0,36.8,2118.3,1282.8,3.8,0.91,0.0,0.0%,8.33%,54.17%,0.0%,0.0%,1791.27
2024-07-23,27.6,11.6,18.08,100.0,48.0,99.0,46.4,2141.7,1352.6,4.7,1.05,0.2,0.0%,0.0%,54.17%,0.0%,0.0%,2130.18
2024-07-24,27.6,14.9,21.3,99.0,40.0,59.0,38.5,2212.5,1357.3,10.5,2.34,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,2765.78
2024-07-25,26.0,16.2,22.1,95.0,39.0,59.0,22.3,1964.0,1281.8,10.5,2.15,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,2525.59
2024-07-26,22.0,14.1,16.81,100.0,74.0,98.0,0.5,1831.8,462.05,6.2,1.58,0.0,0.0%,16.67%,50.0%,0.0%,0.0%,1327.37
2024-07-27,20.8,15.2,16.92,100.0,83.0,96.0,0.0,1178.8,267.3,4.9,1.5,0.8,0.0%,4.17%,37.5%,0.0%,0.0%,1732.15
2024-07-28,17.5,14.0,15.95,100.0,95.0,100.0,0.6,321.4,133.4,8.2,2.0,5.8,0.0%,4.17%,45.83%,0.0%,0.0%,1482.6
2024-07-29,14.2,9.1,11.05,99.0,70.0,91.5,0.1,669.3,218.7,10.2,3.08,7.0,0.0%,0.0%,37.5%,0.0%,0.0%,439.74
2024-07-30,14.3,6.8,10.36,90.0,70.0,81.0,42.9,2375.1,856.1,9.1,2.9,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,899.73
2024-07-31,22.7,9.9,16.1,97.0,57.0,77.5,74.5,2247.6,1468.1,8.3,2.42,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,1254.29
2024-08-01,27.9,15.0,21.09,95.0,47.0,68.0,61.3,2160.2,1118.8,13.7,3.37,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,2516.21
2024-08-02,29.0,19.8,25.62,85.0,42.0,55.0,70.0,2141.1,1311.4,16.7,6.3,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,2837.83
2024-08-03,29.6,24.7,26.72,58.0,35.0,44.0,40.9,1561.1,688.3,26.0,8.97,0.2,0.0%,0.0%,54.17%,0.0%,0.0%,2610.37
2024-08-04,25.8,14.2,16.86,98.0,55.0,97.0,0.1,99.1,15.25,8.8,2.16,25.0,0.0%,0.0%,25.0%,0.0%,0.0%,1449.38
2024-08-05,22.7,14.4,17.05,100.0,80.0,99.0,0.1,1819.9,310.6,7.7,2.2,2.6,0.0%,4.17%,37.5%,0.0%,0.0%,1208.7
2024-08-06,25.8,17.9,20.37,99.0,62.0,93.5,0.0,1077.5,42.2,12.0,2.5,35.0,0.0%,0.0%,20.83%,0.0%,0.0%,1530.78
2024-08-07,23.6,15.2,16.77,99.0,74.0,97.0,0.2,294.7,62.1,10.3,1.65,50.6,0.0%,0.0%,37.5%,0.0%,0.0%,647.47
2024-08-08,16.6,10.2,13.22,99.0,50.0,85.0,0.1,2183.9,2.8,7.2,1.24,3.6,0.0%,4.17%,4.17%,0.0%,0.0%,623.87
2024-08-09,12.4,7.7,9.54,82.0,65.0,73.5,0.3,875.8,631.55,7.8,1.72,0.0,0.0%,0.0%,50.0%,0.0%,0.0%,355.0
2024-08-10,16.0,6.6,10.42,93.0,49.0,80.5,102.0,2573.0,1458.0,5.4,1.25,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,1156.44
2024-08-11,19.3,4.3,11.09,99.0,34.0,73.5,139.8,2463.6,1645.4,9.9,1.5,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,1480.67
2024-08-12,13.8,5.0,9.0,85.0,39.0,69.0,139.7,2605.3,1768.4,7.6,1.42,0.0,0.0%,4.17%,54.17%,0.0%,0.0%,443.35
2024-08-13,16.1,0.9,7.84,100.0,39.0,87.0,0.2,2626.5,1637.5,6.1,1.16,0.0,0.0%,0.0%,50.0%,0.0%,0.0%,902.35
2024-08-14,20.7,3.6,10.45,100.0,50.0,90.0,0.2,2599.2,1636.75,4.4,1.24,0.2,0.0%,0.0%,50.0%,0.0%,0.0%,585.78
2024-08-15,25.2,7.3,14.26,100.0,52.0,94.5,0.3,2376.6,1420.6,3.5,1.11,0.2,0.0%,0.0%,50.0%,0.0%,0.0%,1055.01
2024-08-16,24.7,10.9,17.13,100.0,61.0,90.0,87.4,2076.3,1155.9,4.6,1.16,0.0,0.0%,0.0%,54.17%,0.0%,0.0%,1377.77
2024-08-17,19.4,13.0,15.81,97.0,77.0,86.5,3.4,1750.8,525.65,10.0,3.18,0.0,0.0%,0.0%,50.0%,0.0%,0.0%,1212.43
2024-08-18,22.1,16.0,17.91,100.0,79.0,95.0,0.0,1931.1,20.9,8.1,2.22,0.0,0.0%,8.33%,8.33%,0.0%,0.0%,3330.13
2024-08-19,22.9,15.1,18.25,100.0,80.0,99.5,0.0,1628.9,294.9,6.1,1.42,1.6,0.0%,0.0%,37.5%,0.0%,0.0%,1033.31
2024-08-20,19.6,16.1,17.04,99.0,90.0,97.0,0.0,408.3,25.8,13.1,3.58,15.8,0.0%,0.0%,12.5%,0.0%,0.0%,498.69
2024-08-21,30.2,14.6,20.6,99.0,43.0,90.5,0.2,2234.5,1163.6,11.5,2.17,0.2,0.0%,0.0%,45.83%,0.0%,0.0%,1636.39
2024-08-22,19.7,13.7,17.54,99.0,77.0,95.0,1.4,258.9,91.05,9.6,1.7,22.6,0.0%,8.33%,50.0%,0.0%,0.0%,433.99
2024-08-23,15.2,9.5,11.57,98.0,61.0,88.5,3.3,2404.1,716.8,7.8,1.41,1.2,0.0%,0.0%,50.0%,0.0%,0.0%,580.36
2024-08-24,13.9,5.3,8.78,99.0,46.0,87.5,4.7,2497.4,1615.4,7.3,1.28,0.0,0.0%,0.0%,50.0%,0.0%,0.0%,784.59
2024-08-25,15.3,3.2,8.8,98.0,46.0,83.0,6.7,2370.5,1544.55,8.1,1.13,0.0,0.0%,0.0%,50.0%,0.0%,0.0%,1062.49
2024-08-26,14.9,2.0,7.93,99.0,47.0,85.5,5.3,2844.4,1590.35,4.9,0.91,0.0,0.0%,0.0%,50.0%,0.0%,0.0%,772.53
2024-08-27,18.4,2.2,9.62,100.0,43.0,87.0,5.6,2824.7,1831.65,6.2,1.33,0.2,0.0%,0.0%,50.0%,0.0%,0.0%,790.34
2024-08-28,16.6,7.3,12.11,99.0,72.0,90.5,0.7,2685.2,897.5,9.1,2.3,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,303.96
2024-08-29,18.2,11.6,14.26,98.0,78.0,91.5,1.9,1144.9,490.35,6.8,1.63,0.0,0.0%,0.0%,50.0%,0.0%,0.0%,832.2
2024-08-30,20.3,11.8,15.98,100.0,66.0,95.0,1.9,1930.1,983.1,13.0,2.48,0.0,0.0%,4.17%,45.83%,0.0%,0.0%,702.36
2024-08-31,22.7,16.7,18.5,97.0,70.0,86.5,10.1,1915.8,778.9,13.2,3.26,1.2,0.0%,0.0%,54.17%,0.0%,0.0%,1272.88
2024-09-01,17.8,11.6,13.95,96.0,60.0,77.5,0.2,1956.4,344.5,9.0,2.07,0.0,0.0%,0.0%,37.5%,0.0%,0.0%,1201.48
2024-09-02,20.0,11.2,14.38,98.0,60.0,79.0,3.2,2744.5,781.0,5.6,1.31,0.2,0.0%,0.0%,45.83%,0.0%,0.0%,1284.47
2024-09-03,22.8,9.9,14.77,100.0,56.0,91.5,4.5,2581.0,1076.2,6.5,1.3,0.0,0.0%,0.0%,45.83%,0.0%,0.0%,1258.5
2024-09-04,16.1,11.3,13.88,99.0,74.0,94.0,0.3,641.8,47.15,12.7,2.62,30.0,0.0%,0.0%,50.0%,0.0%,0.0%,509.1
2024-09-05,17.6,7.0,11.94,100.0,47.0,93.0,1.3,2991.6,1494.05,7.2,1.52,0.2,0.0%,0.0%,41.67%,0.0%,0.0%,1112.32
2024-09-06,21.0,4.9,11.9,100.0,60.0,90.0,6.6,2870.6,1947.2,7.0,1.75,0.2,0.0%,0.0%,45.83%,0.0%,0.0%,1486.39
